Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TCL","Crops and livestock products","410","Republic of Korea","50002","Energy content of imports (kcal/capita/day)","0113","Rice","2019","2019","Kcal","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50003","Protein content of imports (g/capita/day)","0113","Rice","2019","2019","g","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50004","Fat content of imports (g/capita/day)","0113","Rice","2019","2019","g","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50005","Carbohydrate, available, content of imports (g/capita/day)","0113","Rice","2019","2019","g","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50006","Dietary fibre content of imports (g/capita/day)","0113","Rice","2019","2019","g","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50008","Calcium content of imports (mg/capita/day)","0113","Rice","2019","2019","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50009","Iron content of imports (mg/capita/day)","0113","Rice","2019","2019","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50010","Magnesium content of imports (mg/capita/day)","0113","Rice","2019","2019","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50011","Phosphorus content of imports (mg/capita/day)","0113","Rice","2019","2019","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50012","Potassium content of imports (mg/capita/day)","0113","Rice","2019","2019","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50014","Zinc content of imports (mg/capita/day)","0113","Rice","2019","2019","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50016","Vitamin A (RE) content of imports (mcg/capita/day)","0113","Rice","2019","2019","μg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50017","Vitamin A (RAE) content of imports (mcg/capita/day)","0113","Rice","2019","2019","μg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50020","Thiamin content of imports (mg/capita/day)","0113","Rice","2019","2019","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50021","Riboflavin content of imports (mg/capita/day)","0113","Rice","2019","2019","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50028","Vitamin C content of imports (mg/capita/day)","0113","Rice","2019","2019","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66002","Energy content of exports (kcal/capita/day)","0113","Rice","2019","2019","Kcal","0.01","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66003","Protein content of exports (g/capita/day)","0113","Rice","2019","2019","g","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66004","Fat content of exports (g/capita/day)","0113","Rice","2019","2019","g","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66005","Carbohydrate, available, content of exports (g/capita/day)","0113","Rice","2019","2019","g","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66006","Dietary fibre content of exports (g/capita/day)","0113","Rice","2019","2019","g","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66008","Calcium content of exports (mg/capita/day)","0113","Rice","2019","2019","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66009","Iron content of exports (mg/capita/day)","0113","Rice","2019","2019","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66010","Magnesium content of exports (mg/capita/day)","0113","Rice","2019","2019","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66011","Phosphorus content of exports (mg/capita/day)","0113","Rice","2019","2019","mg","0.01","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66012","Potassium content of exports (mg/capita/day)","0113","Rice","2019","2019","mg","0.01","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66014","Zinc content of exports (mg/capita/day)","0113","Rice","2019","2019","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66016","Vitamin A (RE) content of exports (mcg/capita/day)","0113","Rice","2019","2019","μg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66017","Vitamin A (RAE) content of exports (mcg/capita/day)","0113","Rice","2019","2019","μg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66020","Thiamin content of exports (mg/capita/day)","0113","Rice","2019","2019","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66021","Riboflavin content of exports (mg/capita/day)","0113","Rice","2019","2019","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66028","Vitamin C content of exports (mg/capita/day)","0113","Rice","2019","2019","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","5610","Import quantity","0113","Rice","2020","2020","t","0.01","A","Official figure",""
"TCL","Crops and livestock products","410","Republic of Korea","5622","Import value","0113","Rice","2020","2020","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","410","Republic of Korea","5910","Export quantity","0113","Rice","2020","2020","t","51.91","A","Official figure",""
"TCL","Crops and livestock products","410","Republic of Korea","5922","Export value","0113","Rice","2020","2020","1000 USD","118","A","Official figure",""
"TCL","Crops and livestock products","410","Republic of Korea","50002","Energy content of imports (kcal/capita/day)","0113","Rice","2020","2020","Kcal","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50003","Protein content of imports (g/capita/day)","0113","Rice","2020","2020","g","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50004","Fat content of imports (g/capita/day)","0113","Rice","2020","2020","g","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50005","Carbohydrate, available, content of imports (g/capita/day)","0113","Rice","2020","2020","g","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50006","Dietary fibre content of imports (g/capita/day)","0113","Rice","2020","2020","g","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50008","Calcium content of imports (mg/capita/day)","0113","Rice","2020","2020","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50009","Iron content of imports (mg/capita/day)","0113","Rice","2020","2020","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50010","Magnesium content of imports (mg/capita/day)","0113","Rice","2020","2020","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50011","Phosphorus content of imports (mg/capita/day)","0113","Rice","2020","2020","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50012","Potassium content of imports (mg/capita/day)","0113","Rice","2020","2020","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50014","Zinc content of imports (mg/capita/day)","0113","Rice","2020","2020","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50016","Vitamin A (RE) content of imports (mcg/capita/day)","0113","Rice","2020","2020","μg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50017","Vitamin A (RAE) content of imports (mcg/capita/day)","0113","Rice","2020","2020","μg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50020","Thiamin content of imports (mg/capita/day)","0113","Rice","2020","2020","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50021","Riboflavin content of imports (mg/capita/day)","0113","Rice","2020","2020","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50028","Vitamin C content of imports (mg/capita/day)","0113","Rice","2020","2020","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66002","Energy content of exports (kcal/capita/day)","0113","Rice","2020","2020","Kcal","0.01","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66003","Protein content of exports (g/capita/day)","0113","Rice","2020","2020","g","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66004","Fat content of exports (g/capita/day)","0113","Rice","2020","2020","g","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66005","Carbohydrate, available, content of exports (g/capita/day)","0113","Rice","2020","2020","g","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66006","Dietary fibre content of exports (g/capita/day)","0113","Rice","2020","2020","g","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66008","Calcium content of exports (mg/capita/day)","0113","Rice","2020","2020","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66009","Iron content of exports (mg/capita/day)","0113","Rice","2020","2020","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66010","Magnesium content of exports (mg/capita/day)","0113","Rice","2020","2020","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66011","Phosphorus content of exports (mg/capita/day)","0113","Rice","2020","2020","mg","0.01","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66012","Potassium content of exports (mg/capita/day)","0113","Rice","2020","2020","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66014","Zinc content of exports (mg/capita/day)","0113","Rice","2020","2020","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66016","Vitamin A (RE) content of exports (mcg/capita/day)","0113","Rice","2020","2020","μg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66017","Vitamin A (RAE) content of exports (mcg/capita/day)","0113","Rice","2020","2020","μg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66020","Thiamin content of exports (mg/capita/day)","0113","Rice","2020","2020","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66021","Riboflavin content of exports (mg/capita/day)","0113","Rice","2020","2020","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66028","Vitamin C content of exports (mg/capita/day)","0113","Rice","2020","2020","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","5610","Import quantity","0113","Rice","2021","2021","t","0.15","I","Imputed value",""
"TCL","Crops and livestock products","410","Republic of Korea","5622","Import value","0113","Rice","2021","2021","1000 USD","1","A","Official figure",""
"TCL","Crops and livestock products","410","Republic of Korea","5910","Export quantity","0113","Rice","2021","2021","t","19.81","A","Official figure",""
"TCL","Crops and livestock products","410","Republic of Korea","5922","Export value","0113","Rice","2021","2021","1000 USD","62","A","Official figure",""
"TCL","Crops and livestock products","410","Republic of Korea","50002","Energy content of imports (kcal/capita/day)","0113","Rice","2021","2021","Kcal","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50003","Protein content of imports (g/capita/day)","0113","Rice","2021","2021","g","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50004","Fat content of imports (g/capita/day)","0113","Rice","2021","2021","g","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50005","Carbohydrate, available, content of imports (g/capita/day)","0113","Rice","2021","2021","g","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50006","Dietary fibre content of imports (g/capita/day)","0113","Rice","2021","2021","g","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50008","Calcium content of imports (mg/capita/day)","0113","Rice","2021","2021","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50009","Iron content of imports (mg/capita/day)","0113","Rice","2021","2021","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50010","Magnesium content of imports (mg/capita/day)","0113","Rice","2021","2021","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50011","Phosphorus content of imports (mg/capita/day)","0113","Rice","2021","2021","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50012","Potassium content of imports (mg/capita/day)","0113","Rice","2021","2021","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50014","Zinc content of imports (mg/capita/day)","0113","Rice","2021","2021","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50016","Vitamin A (RE) content of imports (mcg/capita/day)","0113","Rice","2021","2021","μg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50017","Vitamin A (RAE) content of imports (mcg/capita/day)","0113","Rice","2021","2021","μg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50020","Thiamin content of imports (mg/capita/day)","0113","Rice","2021","2021","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50021","Riboflavin content of imports (mg/capita/day)","0113","Rice","2021","2021","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50028","Vitamin C content of imports (mg/capita/day)","0113","Rice","2021","2021","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66002","Energy content of exports (kcal/capita/day)","0113","Rice","2021","2021","Kcal","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66003","Protein content of exports (g/capita/day)","0113","Rice","2021","2021","g","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66004","Fat content of exports (g/capita/day)","0113","Rice","2021","2021","g","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66005","Carbohydrate, available, content of exports (g/capita/day)","0113","Rice","2021","2021","g","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66006","Dietary fibre content of exports (g/capita/day)","0113","Rice","2021","2021","g","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66008","Calcium content of exports (mg/capita/day)","0113","Rice","2021","2021","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66009","Iron content of exports (mg/capita/day)","0113","Rice","2021","2021","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66010","Magnesium content of exports (mg/capita/day)","0113","Rice","2021","2021","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66011","Phosphorus content of exports (mg/capita/day)","0113","Rice","2021","2021","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66012","Potassium content of exports (mg/capita/day)","0113","Rice","2021","2021","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66014","Zinc content of exports (mg/capita/day)","0113","Rice","2021","2021","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66016","Vitamin A (RE) content of exports (mcg/capita/day)","0113","Rice","2021","2021","μg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66017","Vitamin A (RAE) content of exports (mcg/capita/day)","0113","Rice","2021","2021","μg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66020","Thiamin content of exports (mg/capita/day)","0113","Rice","2021","2021","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66021","Riboflavin content of exports (mg/capita/day)","0113","Rice","2021","2021","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66028","Vitamin C content of exports (mg/capita/day)","0113","Rice","2021","2021","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","5610","Import quantity","0113","Rice","2022","2022","t","0.07","A","Official figure",""
"TCL","Crops and livestock products","410","Republic of Korea","5622","Import value","0113","Rice","2022","2022","1000 USD","1","A","Official figure",""
"TCL","Crops and livestock products","410","Republic of Korea","5910","Export quantity","0113","Rice","2022","2022","t","3.08","A","Official figure",""
"TCL","Crops and livestock products","410","Republic of Korea","5922","Export value","0113","Rice","2022","2022","1000 USD","15","A","Official figure",""
"TCL","Crops and livestock products","410","Republic of Korea","50002","Energy content of imports (kcal/capita/day)","0113","Rice","2022","2022","Kcal","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50003","Protein content of imports (g/capita/day)","0113","Rice","2022","2022","g","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50004","Fat content of imports (g/capita/day)","0113","Rice","2022","2022","g","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50005","Carbohydrate, available, content of imports (g/capita/day)","0113","Rice","2022","2022","g","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50006","Dietary fibre content of imports (g/capita/day)","0113","Rice","2022","2022","g","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50008","Calcium content of imports (mg/capita/day)","0113","Rice","2022","2022","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50009","Iron content of imports (mg/capita/day)","0113","Rice","2022","2022","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50010","Magnesium content of imports (mg/capita/day)","0113","Rice","2022","2022","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50011","Phosphorus content of imports (mg/capita/day)","0113","Rice","2022","2022","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50012","Potassium content of imports (mg/capita/day)","0113","Rice","2022","2022","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50014","Zinc content of imports (mg/capita/day)","0113","Rice","2022","2022","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50016","Vitamin A (RE) content of imports (mcg/capita/day)","0113","Rice","2022","2022","μg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50017","Vitamin A (RAE) content of imports (mcg/capita/day)","0113","Rice","2022","2022","μg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50020","Thiamin content of imports (mg/capita/day)","0113","Rice","2022","2022","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50021","Riboflavin content of imports (mg/capita/day)","0113","Rice","2022","2022","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50028","Vitamin C content of imports (mg/capita/day)","0113","Rice","2022","2022","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66002","Energy content of exports (kcal/capita/day)","0113","Rice","2022","2022","Kcal","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66003","Protein content of exports (g/capita/day)","0113","Rice","2022","2022","g","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66004","Fat content of exports (g/capita/day)","0113","Rice","2022","2022","g","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66005","Carbohydrate, available, content of exports (g/capita/day)","0113","Rice","2022","2022","g","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66006","Dietary fibre content of exports (g/capita/day)","0113","Rice","2022","2022","g","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66008","Calcium content of exports (mg/capita/day)","0113","Rice","2022","2022","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66009","Iron content of exports (mg/capita/day)","0113","Rice","2022","2022","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66010","Magnesium content of exports (mg/capita/day)","0113","Rice","2022","2022","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66011","Phosphorus content of exports (mg/capita/day)","0113","Rice","2022","2022","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66012","Potassium content of exports (mg/capita/day)","0113","Rice","2022","2022","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66014","Zinc content of exports (mg/capita/day)","0113","Rice","2022","2022","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66016","Vitamin A (RE) content of exports (mcg/capita/day)","0113","Rice","2022","2022","μg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66017","Vitamin A (RAE) content of exports (mcg/capita/day)","0113","Rice","2022","2022","μg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66020","Thiamin content of exports (mg/capita/day)","0113","Rice","2022","2022","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66021","Riboflavin content of exports (mg/capita/day)","0113","Rice","2022","2022","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66028","Vitamin C content of exports (mg/capita/day)","0113","Rice","2022","2022","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","5610","Import quantity","0113","Rice","2023","2023","t","12.3","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","410","Republic of Korea","5622","Import value","0113","Rice","2023","2023","1000 USD","17","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","410","Republic of Korea","5910","Export quantity","0113","Rice","2023","2023","t","0.49","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","410","Republic of Korea","5922","Export value","0113","Rice","2023","2023","1000 USD","1","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","410","Republic of Korea","50002","Energy content of imports (kcal/capita/day)","0113","Rice","2023","2023","Kcal","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50003","Protein content of imports (g/capita/day)","0113","Rice","2023","2023","g","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50004","Fat content of imports (g/capita/day)","0113","Rice","2023","2023","g","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50005","Carbohydrate, available, content of imports (g/capita/day)","0113","Rice","2023","2023","g","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50006","Dietary fibre content of imports (g/capita/day)","0113","Rice","2023","2023","g","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50008","Calcium content of imports (mg/capita/day)","0113","Rice","2023","2023","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50009","Iron content of imports (mg/capita/day)","0113","Rice","2023","2023","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50010","Magnesium content of imports (mg/capita/day)","0113","Rice","2023","2023","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50011","Phosphorus content of imports (mg/capita/day)","0113","Rice","2023","2023","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50012","Potassium content of imports (mg/capita/day)","0113","Rice","2023","2023","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50014","Zinc content of imports (mg/capita/day)","0113","Rice","2023","2023","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50016","Vitamin A (RE) content of imports (mcg/capita/day)","0113","Rice","2023","2023","μg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50017","Vitamin A (RAE) content of imports (mcg/capita/day)","0113","Rice","2023","2023","μg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50020","Thiamin content of imports (mg/capita/day)","0113","Rice","2023","2023","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50021","Riboflavin content of imports (mg/capita/day)","0113","Rice","2023","2023","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","50028","Vitamin C content of imports (mg/capita/day)","0113","Rice","2023","2023","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66002","Energy content of exports (kcal/capita/day)","0113","Rice","2023","2023","Kcal","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66003","Protein content of exports (g/capita/day)","0113","Rice","2023","2023","g","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66004","Fat content of exports (g/capita/day)","0113","Rice","2023","2023","g","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66005","Carbohydrate, available, content of exports (g/capita/day)","0113","Rice","2023","2023","g","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66006","Dietary fibre content of exports (g/capita/day)","0113","Rice","2023","2023","g","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66008","Calcium content of exports (mg/capita/day)","0113","Rice","2023","2023","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66009","Iron content of exports (mg/capita/day)","0113","Rice","2023","2023","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66010","Magnesium content of exports (mg/capita/day)","0113","Rice","2023","2023","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66011","Phosphorus content of exports (mg/capita/day)","0113","Rice","2023","2023","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66012","Potassium content of exports (mg/capita/day)","0113","Rice","2023","2023","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66014","Zinc content of exports (mg/capita/day)","0113","Rice","2023","2023","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66016","Vitamin A (RE) content of exports (mcg/capita/day)","0113","Rice","2023","2023","μg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66017","Vitamin A (RAE) content of exports (mcg/capita/day)","0113","Rice","2023","2023","μg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66020","Thiamin content of exports (mg/capita/day)","0113","Rice","2023","2023","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66021","Riboflavin content of exports (mg/capita/day)","0113","Rice","2023","2023","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","66028","Vitamin C content of exports (mg/capita/day)","0113","Rice","2023","2023","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","704","Viet Nam","5610","Import quantity","0113","Rice","2014","2014","t","23498.8","I","Imputed value",""
"TCL","Crops and livestock products","704","Viet Nam","5622","Import value","0113","Rice","2014","2014","1000 USD","33222","A","Official figure",""
"TCL","Crops and livestock products","704","Viet Nam","5910","Export quantity","0113","Rice","2014","2014","t","1126.65","I","Imputed value",""
"TCL","Crops and livestock products","704","Viet Nam","5922","Export value","0113","Rice","2014","2014","1000 USD","1755","A","Official figure",""
"TCL","Crops and livestock products","704","Viet Nam","50002","Energy content of imports (kcal/capita/day)","0113","Rice","2014","2014","Kcal","1.88","E","Estimated value",""
"TCL","Crops and livestock products","704","Viet Nam","50003","Protein content of imports (g/capita/day)","0113","Rice","2014","2014","g","0.04","E","Estimated value",""
"TCL","Crops and livestock products","704","Viet Nam","50004","Fat content of imports (g/capita/day)","0113","Rice","2014","2014","g","0.01","E","Estimated value",""
"TCL","Crops and livestock products","704","Viet Nam","50005","Carbohydrate, available, content of imports (g/capita/day)","0113","Rice","2014","2014","g","0.39","E","Estimated value",""
"TCL","Crops and livestock products","704","Viet Nam","50006","Dietary fibre content of imports (g/capita/day)","0113","Rice","2014","2014","g","0.02","E","Estimated value",""
"TCL","Crops and livestock products","704","Viet Nam","50008","Calcium content of imports (mg/capita/day)","0113","Rice","2014","2014","mg","0.12","E","Estimated value",""
"TCL","Crops and livestock products","704","Viet Nam","50009","Iron content of imports (mg/capita/day)","0113","Rice","2014","2014","mg","0.01","E","Estimated value",""
"TCL","Crops and livestock products","704","Viet Nam","50010","Magnesium content of imports (mg/capita/day)","0113","Rice","2014","2014","mg","0.57","E","Estimated value",""
"TCL","Crops and livestock products","704","Viet Nam","50011","Phosphorus content of imports (mg/capita/day)","0113","Rice","2014","2014","mg","1.34","E","Estimated value",""
