Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","1992","1992","1000 No","40623.399","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","1992","1992","1000 No","17214.479","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1993","1993","1000 No","57408.198","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","512","Total Population - Male","3010","Population - Est. & Proj.","1993","1993","1000 No","28677.288","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","513","Total Population - Female","3010","Population - Est. & Proj.","1993","1993","1000 No","28730.911","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","1993","1993","1000 No","40894.135","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","1993","1993","1000 No","17470.756","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1994","1994","1000 No","58260.854","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","512","Total Population - Male","3010","Population - Est. & Proj.","1994","1994","1000 No","29073.78","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","513","Total Population - Female","3010","Population - Est. & Proj.","1994","1994","1000 No","29187.074","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","1994","1994","1000 No","41169.433","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","1994","1994","1000 No","17732.233","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1995","1995","1000 No","59098.232","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","512","Total Population - Male","3010","Population - Est. & Proj.","1995","1995","1000 No","29459.636","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","513","Total Population - Female","3010","Population - Est. & Proj.","1995","1995","1000 No","29638.596","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","1995","1995","1000 No","41479.759","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","1995","1995","1000 No","18012.031","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1996","1996","1000 No","59920.064","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","512","Total Population - Male","3010","Population - Est. & Proj.","1996","1996","1000 No","29833.859","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","513","Total Population - Female","3010","Population - Est. & Proj.","1996","1996","1000 No","30086.204","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","1996","1996","1000 No","41835.963","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","1996","1996","1000 No","18315.509","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1997","1997","1000 No","60724.584","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","512","Total Population - Male","3010","Population - Est. & Proj.","1997","1997","1000 No","30196.644","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","513","Total Population - Female","3010","Population - Est. & Proj.","1997","1997","1000 No","30527.94","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","1997","1997","1000 No","42226.167","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","1997","1997","1000 No","18637.339","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1998","1998","1000 No","61522.63","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","512","Total Population - Male","3010","Population - Est. & Proj.","1998","1998","1000 No","30553.954","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","513","Total Population - Female","3010","Population - Est. & Proj.","1998","1998","1000 No","30968.677","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","1998","1998","1000 No","42628.478","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","1998","1998","1000 No","18968.805","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1999","1999","1000 No","62299.043","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","512","Total Population - Male","3010","Population - Est. & Proj.","1999","1999","1000 No","30899.856","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","513","Total Population - Female","3010","Population - Est. & Proj.","1999","1999","1000 No","31399.188","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","1999","1999","1000 No","43011.057","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","1999","1999","1000 No","19295.594","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2000","2000","1000 No","63007.815","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","512","Total Population - Male","3010","Population - Est. & Proj.","2000","2000","1000 No","31222.288","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","513","Total Population - Female","3010","Population - Est. & Proj.","2000","2000","1000 No","31785.526","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","2000","2000","1000 No","43198.106","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","2000","2000","1000 No","19759.915","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2001","2001","1000 No","63651.142","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","512","Total Population - Male","3010","Population - Est. & Proj.","2001","2001","1000 No","31524.454","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","513","Total Population - Female","3010","Population - Est. & Proj.","2001","2001","1000 No","32126.687","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","2001","2001","1000 No","42861.156","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","2001","2001","1000 No","20682.166","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2002","2002","1000 No","64266.437","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","512","Total Population - Male","3010","Population - Est. & Proj.","2002","2002","1000 No","31815.589","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","513","Total Population - Female","3010","Population - Est. & Proj.","2002","2002","1000 No","32450.848","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","2002","2002","1000 No","42458.762","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","2002","2002","1000 No","21614.402","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2003","2003","1000 No","64868.166","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","512","Total Population - Male","3010","Population - Est. & Proj.","2003","2003","1000 No","32100.542","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","513","Total Population - Female","3010","Population - Est. & Proj.","2003","2003","1000 No","32767.624","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","2003","2003","1000 No","41999.085","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","2003","2003","1000 No","22555.867","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2004","2004","1000 No","65452.047","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","512","Total Population - Male","3010","Population - Est. & Proj.","2004","2004","1000 No","32377.325","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","513","Total Population - Female","3010","Population - Est. & Proj.","2004","2004","1000 No","33074.721","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","2004","2004","1000 No","41491.898","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","2004","2004","1000 No","23510.333","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2005","2005","1000 No","66017.42","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","512","Total Population - Male","3010","Population - Est. & Proj.","2005","2005","1000 No","32645.486","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","513","Total Population - Female","3010","Population - Est. & Proj.","2005","2005","1000 No","33371.933","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","2005","2005","1000 No","40948.938","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","2005","2005","1000 No","24476.532","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2006","2006","1000 No","66567.687","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","512","Total Population - Male","3010","Population - Est. & Proj.","2006","2006","1000 No","32906.76","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","513","Total Population - Female","3010","Population - Est. & Proj.","2006","2006","1000 No","33660.927","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","2006","2006","1000 No","40368.169","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","2006","2006","1000 No","25455.995","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2007","2007","1000 No","67102.394","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","512","Total Population - Male","3010","Population - Est. & Proj.","2007","2007","1000 No","33161.086","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","513","Total Population - Female","3010","Population - Est. & Proj.","2007","2007","1000 No","33941.308","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","2007","2007","1000 No","39750.794","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","2007","2007","1000 No","26444.821","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2008","2008","1000 No","67619.83","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","512","Total Population - Male","3010","Population - Est. & Proj.","2008","2008","1000 No","33407.484","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","513","Total Population - Female","3010","Population - Est. & Proj.","2008","2008","1000 No","34212.346","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","2008","2008","1000 No","39101.036","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","2008","2008","1000 No","27444.724","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2009","2009","1000 No","68121.08","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","512","Total Population - Male","3010","Population - Est. & Proj.","2009","2009","1000 No","33645.653","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","513","Total Population - Female","3010","Population - Est. & Proj.","2009","2009","1000 No","34475.427","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","2009","2009","1000 No","38428.419","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","2009","2009","1000 No","28453.448","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2010","2010","1000 No","68579.447","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","512","Total Population - Male","3010","Population - Est. & Proj.","2010","2010","1000 No","33856.529","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","513","Total Population - Female","3010","Population - Est. & Proj.","2010","2010","1000 No","34722.918","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","2010","2010","1000 No","37733.694","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","2010","2010","1000 No","29475.114","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2011","2011","1000 No","69007.208","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","512","Total Population - Male","3010","Population - Est. & Proj.","2011","2011","1000 No","34044.537","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","513","Total Population - Female","3010","Population - Est. & Proj.","2011","2011","1000 No","34962.671","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","2011","2011","1000 No","37345.66","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","2011","2011","1000 No","30184.47","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2012","2012","1000 No","69436.098","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","512","Total Population - Male","3010","Population - Est. & Proj.","2012","2012","1000 No","34229.836","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","513","Total Population - Female","3010","Population - Est. & Proj.","2012","2012","1000 No","35206.262","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","2012","2012","1000 No","37012.171","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","2012","2012","1000 No","30831.808","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2013","2013","1000 No","69845.114","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","512","Total Population - Male","3010","Population - Est. & Proj.","2013","2013","1000 No","34403.336","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","513","Total Population - Female","3010","Population - Est. & Proj.","2013","2013","1000 No","35441.779","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","2013","2013","1000 No","36666.051","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","2013","2013","1000 No","31477.014","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2014","2014","1000 No","70216.367","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","512","Total Population - Male","3010","Population - Est. & Proj.","2014","2014","1000 No","34556.461","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","513","Total Population - Female","3010","Population - Est. & Proj.","2014","2014","1000 No","35659.906","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","2014","2014","1000 No","36300.112","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","2014","2014","1000 No","32116.66","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2015","2015","1000 No","70540.795","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","512","Total Population - Male","3010","Population - Est. & Proj.","2015","2015","1000 No","34684.565","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","513","Total Population - Female","3010","Population - Est. & Proj.","2015","2015","1000 No","35856.23","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","2015","2015","1000 No","35911.92","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","2015","2015","1000 No","32745.68","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2016","2016","1000 No","70859.841","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","512","Total Population - Male","3010","Population - Est. & Proj.","2016","2016","1000 No","34808.522","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","513","Total Population - Female","3010","Population - Est. & Proj.","2016","2016","1000 No","36051.319","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","2016","2016","1000 No","35500.674","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","2016","2016","1000 No","33362.84","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2017","2017","1000 No","71160.187","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","512","Total Population - Male","3010","Population - Est. & Proj.","2017","2017","1000 No","34921.723","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","513","Total Population - Female","3010","Population - Est. & Proj.","2017","2017","1000 No","36238.464","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","2017","2017","1000 No","35071.057","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","2017","2017","1000 No","33966.456","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 No","71376.079","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 No","34991.238","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 No","36384.84","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 No","34627.095","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 No","34556.078","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 No","71522.271","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 No","35023.533","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 No","36498.738","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 No","34173.268","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","2019","2019","1000 No","35132.892","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 No","71641.484","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 No","35040.395","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 No","36601.088","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 No","33712.543","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 No","35698.325","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","71727.332","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","512","Total Population - Male","3010","Population - Est. & Proj.","2021","2021","1000 No","35041.134","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","513","Total Population - Female","3010","Population - Est. & Proj.","2021","2021","1000 No","36686.198","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","33246.04","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","36252.084","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2022","2022","1000 No","71735.329","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","512","Total Population - Male","3010","Population - Est. & Proj.","2022","2022","1000 No","35005.295","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","513","Total Population - Female","3010","Population - Est. & Proj.","2022","2022","1000 No","36730.034","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","2022","2022","1000 No","32774.253","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","2022","2022","1000 No","36793.252","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2023","2023","1000 No","71702.435","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","512","Total Population - Male","3010","Population - Est. & Proj.","2023","2023","1000 No","34950.007","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","513","Total Population - Female","3010","Population - Est. & Proj.","2023","2023","1000 No","36752.429","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","2023","2023","1000 No","32298.676","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","561","Urban population","3010","Population - Est. & Proj.","2023","2023","1000 No","37322.064","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1980","1980","1000 No","52490.101","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","512","Total Population - Male","3010","Population - Est. & Proj.","1980","1980","1000 No","25729.08","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","513","Total Population - Female","3010","Population - Est. & Proj.","1980","1980","1000 No","26761.022","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","551","Rural population","3010","Population - Est. & Proj.","1980","1980","1000 No","43907.532","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","561","Urban population","3010","Population - Est. & Proj.","1980","1980","1000 No","10464.982","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1981","1981","1000 No","53738.141","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","512","Total Population - Male","3010","Population - Est. & Proj.","1981","1981","1000 No","26332.679","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","513","Total Population - Female","3010","Population - Est. & Proj.","1981","1981","1000 No","27405.462","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","551","Rural population","3010","Population - Est. & Proj.","1981","1981","1000 No","44886.383","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","561","Urban population","3010","Population - Est. & Proj.","1981","1981","1000 No","10741.363","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1982","1982","1000 No","55011.289","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","512","Total Population - Male","3010","Population - Est. & Proj.","1982","1982","1000 No","26948.162","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","513","Total Population - Female","3010","Population - Est. & Proj.","1982","1982","1000 No","28063.126","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","551","Rural population","3010","Population - Est. & Proj.","1982","1982","1000 No","45902.91","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","561","Urban population","3010","Population - Est. & Proj.","1982","1982","1000 No","11028.914","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1983","1983","1000 No","56337.921","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","512","Total Population - Male","3010","Population - Est. & Proj.","1983","1983","1000 No","27593.91","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","513","Total Population - Female","3010","Population - Est. & Proj.","1983","1983","1000 No","28744.011","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","551","Rural population","3010","Population - Est. & Proj.","1983","1983","1000 No","46951.133","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","561","Urban population","3010","Population - Est. & Proj.","1983","1983","1000 No","11326.254","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1984","1984","1000 No","57706.067","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","512","Total Population - Male","3010","Population - Est. & Proj.","1984","1984","1000 No","28263.565","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","513","Total Population - Female","3010","Population - Est. & Proj.","1984","1984","1000 No","29442.501","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","551","Rural population","3010","Population - Est. & Proj.","1984","1984","1000 No","48021.78","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","561","Urban population","3010","Population - Est. & Proj.","1984","1984","1000 No","11631.31","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1985","1985","1000 No","59060.622","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","512","Total Population - Male","3010","Population - Est. & Proj.","1985","1985","1000 No","28924.627","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","513","Total Population - Female","3010","Population - Est. & Proj.","1985","1985","1000 No","30135.995","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","551","Rural population","3010","Population - Est. & Proj.","1985","1985","1000 No","49107.256","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","561","Urban population","3010","Population - Est. & Proj.","1985","1985","1000 No","11942.117","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1986","1986","1000 No","60347.048","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","512","Total Population - Male","3010","Population - Est. & Proj.","1986","1986","1000 No","29545.185","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","513","Total Population - Female","3010","Population - Est. & Proj.","1986","1986","1000 No","30801.863","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","551","Rural population","3010","Population - Est. & Proj.","1986","1986","1000 No","50201.991","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","561","Urban population","3010","Population - Est. & Proj.","1986","1986","1000 No","12257.569","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1987","1987","1000 No","61584.651","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","512","Total Population - Male","3010","Population - Est. & Proj.","1987","1987","1000 No","30140.072","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","513","Total Population - Female","3010","Population - Est. & Proj.","1987","1987","1000 No","31444.579","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","551","Rural population","3010","Population - Est. & Proj.","1987","1987","1000 No","51304.116","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","561","Urban population","3010","Population - Est. & Proj.","1987","1987","1000 No","12577.181","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1988","1988","1000 No","62843.228","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","512","Total Population - Male","3010","Population - Est. & Proj.","1988","1988","1000 No","30752.338","X","Figure from international organizations",""
